season,team,team_id,player_id,player_name,first_name,last_name,position,jersey_number,status,game_type
2024,MIN,3000,00-0037508,Justin Hall,Justin,Hall,WR,49.0,CUT,REG
2024,LAC,4400,00-0036355,Justin Herbert,Justin,Herbert,QB,10.0,ACT,WC
2024,MIN,3000,00-0036322,Justin Jefferson,Justin,Jefferson,WR,18.0,ACT,WC
2024,LV,2520,00-0038590,Justin Shorter,Justin,Shorter,TE,88.0,ACT,REG
2024,BAL,325,00-0029597,Justin Tucker,Justin,Tucker,K,9.0,ACT,DIV
2024,KC,2310,00-0034386,Justin Watson,Justin,Watson,WR,84.0,ACT,SB
2024,KC,2310,00-0037216,Justyn Ross,Justyn,Ross,WR,82.0,DEV,SB
2024,NO,3300,00-0036040,Juwan Johnson,Juwan,Johnson,TE,83.0,ACT,REG
2024,IND,2200,00-0035593,Juwann Winfree,Juwann,Winfree,WR,9.0,RES,REG
2024,WAS,5110,00-0036345,K.J. Osborn,K.J.,Osborn,WR,13.0,INA,CON
2024,BUF,610,00-0036412,KJ Hamler,Kahlee,Hamler,WR,19.0,DEV,CON
2024,HOU,2120,00-0032726,Ka'imi Fairbairn,John,Fairbairn,K,15.0,ACT,DIV
2024,DAL,1200,00-0037801,KaVontae Turpin,Kavontae,Turpin,WR,9.0,ACT,REG
2024,CLE,1050,00-0036913,Kadarius Toney,Kadarius,Toney,WR,87.0,CUT,REG
2024,CLE,1050,00-0037380,Kaden Davis,Kaden,Davis,WR,89.0,ACT,REG
2024,SEA,4600,00-0039940,Kairee Robinson,Kairee,Robinson,RB,35.0,CUT,REG
2024,DET,1540,00-0032464,Kalif Raymond,Kalif,Raymond,WR,11.0,ACT,DIV
2024,TB,4900,00-0039589,Kameron Johnson,Kameron,Johnson,WR,19.0,INA,WC
2024,KC,2310,00-0033923,Kareem Hunt,Kareem,Hunt,RB,29.0,ACT,SB
2024,NE,3200,00-0036939,Kawaan Baker,Kawaan,Baker,WR,86.0,CUT,REG
2024,NE,3200,00-0038608,Kayshon Boutte,Kayshon,Boutte,WR,9.0,ACT,REG
2024,WAS,5110,00-0038830,Kazmeir Allen,Kazmeir,Allen,RB,31.0,DEV,CON
2024,SF,4500,00-0036450,Ke'Shawn Vaughn,Ke'Shawn,Vaughn,RB,49.0,DEV,REG
2024,KC,2310,00-0037299,Keaontay Ingram,Keaontay,Ingram,RB,38.0,DEV,SB
2024,NYG,3410,00-0038969,Kearis Jackson,Kearis,Jackson,WR,5.0,DEV,REG
2024,BAL,325,00-0038454,Keaton Mitchell,Keaton,Mitchell,RB,34.0,ACT,DIV
2024,HOU,2120,00-0039577,Kedon Slovis,Kedon,Slovis,QB,16.0,DEV,DIV
2024,CHI,810,00-0030279,Keenan Allen,Keenan,Allen,WR,13.0,ACT,REG
2024,JAX,2250,00-0039385,Keilan Robinson,Keilan,Robinson,RB,31.0,ACT,REG
2024,BAL,325,00-0034317,Keith Kirkwood,Keith,Kirkwood,WR,87.0,DEV,DIV
2024,DAL,1200,00-0035297,Kelvin Harmon,Kelvin,Harmon,WR,84.0,DEV,REG
2024,CIN,920,00-0039266,Kendall Milton,Kendall,Milton,RB,36.0,ACT,REG
2024,NO,3300,00-0038551,Kendre Miller,Kendre,Miller,RB,25.0,INA,REG
2024,CIN,920,00-0037422,Kendric Pryor,Kendric,Pryor,WR,19.0,ACT,REG
2024,NE,3200,00-0033307,Kendrick Bourne,Kendrick,Bourne,WR,84.0,ACT,REG
2024,NYJ,3430,00-0036842,Kene Nwangwu,Kene,Nwangwu,RB,34.0,RES,REG
2024,PHI,3700,00-0036919,Kenneth Gainwell,Kenneth,Gainwell,RB,14.0,ACT,SB
2024,SEA,4600,00-0038134,Kenneth Walker III,Kenneth,Walker,RB,9.0,RES,REG
2024,SEA,4600,00-0038636,Kenny McIntosh,Kenny,McIntosh,RB,25.0,ACT,REG
2024,PHI,3700,00-0038102,Kenny Pickett,Kenny,Pickett,QB,7.0,ACT,SB
2024,NYJ,3430,00-0036510,Kenny Yeboah,Kenny,Yeboah,TE,88.0,ACT,REG
2024,BUF,610,00-0039901,Keon Coleman,Keon,Coleman,WR,0.0,ACT,CON
2024,NO,3300,00-0037231,Kevin Austin Jr.,Kevin,Austin,WR,81.0,ACT,REG
2024,PHI,3700,00-0039599,Kevin Foelsch,Kevin,Foelsch,TE,43.0,CUT,REG
2024,NE,3200,00-0037286,Kevin Harris,Kevin,Harris,RB,36.0,DEV,REG
2024,NO,3300,00-0034193,Kevin Rader,Kevin,Rader,TE,88.0,CUT,REG
2024,ATL,200,00-0034854,KhaDarel Hodge,KhaDarel Lott,Hodge,WR,12.0,ACT,REG
2024,CIN,920,00-0036906,Khalil Herbert,Khalil,Herbert,RB,34.0,ACT,REG
2024,BUF,610,00-0037261,Khalil Shakir,Khalil,Shakir,WR,10.0,ACT,CON
2024,PHI,3700,00-0035099,Khari Blasingame,Khari,Blasingame,RB,48.0,ACT,SB
2024,LAC,4400,00-0039391,Kimani Vidal,Kimani,Vidal,RB,30.0,INA,WC
2024,ATL,200,00-0029604,Kirk Cousins,Kirk,Cousins,QB,18.0,ACT,REG
2024,TB,4900,00-0037311,Ko Kieft,Ko,Kieft,TE,41.0,ACT,WC
2024,SEA,4600,00-0039302,Kobe Lewis,Kobe,Lewis,RB,44.0,CUT,REG
2024,LV,2520,00-0036183,Kristian Wilkerson,Kristian,Wilkerson,WR,83.0,DEV,REG
2024,CIN,920,00-0037420,Kwamie Lassiter II,Kwamie,Lassiter,WR,18.0,CUT,REG
2024,PIT,3900,00-0034577,Kyle Allen,Kyle,Allen,QB,4.0,INA,WC
2024,SF,4500,00-0029892,Kyle Juszczyk,Kyle,Juszczyk,RB,44.0,ACT,REG
2024,PHI,3700,00-0037273,Kyle Philips,Kyle,Philips,WR,18.0,DEV,SB
2024,ATL,200,00-0036970,Kyle Pitts,Kyle,Pitts,TE,8.0,ACT,REG
2024,KC,2310,00-0039621,Kyle Sheets,Kyle,Sheets,WR,29.0,CUT,REG
2024,TB,4900,00-0036928,Kyle Trask,Kyle,Trask,QB,2.0,ACT,WC
2024,IND,2200,00-0036876,Kylen Granson,Kylen,Granson,TE,83.0,ACT,REG
2024,ARI,3800,00-0035228,Kyler Murray,Kyler,Murray,QB,1.0,ACT,REG
2024,LA,2510,00-0037840,Kyren Williams,Kyren,Williams,RB,23.0,ACT,DIV
2024,MIA,2700,00-0037172,Kyric McGowan,Kyric,McGowan,WR,87.0,CUT,REG
2024,PIT,3900,00-0036269,La'Mical Perine,La'Mical,Perine,RB,35.0,DEV,REG
2024,NE,3200,00-0037724,La'Michael Pettway,La'Michael,Pettway,TE,46.0,CUT,REG
2024,LAC,4400,00-0039915,Ladd McConkey,Andrew,McConkey,WR,15.0,ACT,WC
2024,BAL,325,00-0034796,Lamar Jackson,Lamar,Jackson,QB,8.0,ACT,DIV
2024,PIT,3900,00-0037055,Lance McCutcheon,Lance,McCutcheon,WR,82.0,CUT,REG
2024,IND,2200,00-0032951,Laquon Treadwell,Laquon,Treadwell,WR,17.0,DEV,REG
2024,TB,4900,00-0039591,Latreal Jones,Latreal,Jones,WR,85.0,CUT,REG
2024,LAC,4400,00-0036268,Laviska Shenault Jr.,Laviska,Shenault,WR,86.0,CUT,WC
2024,WAS,5110,00-0036145,Lawrence Cager,Lawrence,Cager,TE,83.0,RES,CON
2024,BUF,610,00-0039474,Lawrence Keys,Lawrence,Keys,WR,82.0,CUT,REG
2024,LAC,4400,00-0039665,Leon Johnson,Leon,Johnson,WR,35.0,CUT,REG
2024,PHI,3700,00-0038409,Lew Nichols III,Arthur,Nichols,RB,38.0,CUT,SB
2024,CLE,1050,00-0039541,Lideatrick Griffin,Lideatrick,Griffin,WR,83.0,CUT,REG
2024,DEN,1400,00-0035406,Lil'Jordan Humphrey,Lil'Jordan,Humphrey,WR,84.0,ACT,WC
2024,NYJ,3430,00-0039287,Lincoln Sefcik,Lincoln,Sefcik,TE,47.0,CUT,REG
2024,SF,4500,00-0031260,Logan Thomas,Logan,Thomas,TE,48.0,CUT,REG
2024,CIN,920,00-0034438,Logan Woodside,Logan,Woodside,QB,11.0,DEV,REG
2024,NYG,3410,00-0039557,Lorenzo Lingard,Lorenzo,Lingard,RB,28.0,CUT,REG
2024,JAX,2250,00-0039228,Louis Rees-Zammit,Louis,Rees-Zammit,RB,84.0,DEV,REG
2024,BUF,610,00-0038152,Lucas Havrisik,Lucas,Havrisik,K,30.0,CUT,REG
2024,DEN,1400,00-0037539,Lucas Krull,Lucas,Krull,TE,85.0,ACT,WC
2024,MIN,3000,00-0038181,Lucky Jackson,Dontavian,Jackson,WR,81.0,DEV,WC
2024,LAC,4400,00-0034737,Luis Perez,Luis,Perez,QB,11.0,CUT,REG
2024,LAC,4400,00-0039656,Luke Benson,Luke,Benson,TE,41.0,CUT,REG
2024,JAX,2250,00-0036887,Luke Farrell,Luke,Farrell,TE,89.0,ACT,REG
2024,WAS,5110,00-0039355,Luke McCaffrey,Luke,McCaffrey,WR,12.0,ACT,CON
2024,GB,1800,00-0039144,Luke Musgrave,Luke,Musgrave,TE,88.0,ACT,WC
2024,DAL,1200,00-0038547,Luke Schoonmaker,Luke,Schoonmaker,TE,86.0,ACT,REG
2024,JAX,2250,00-0036972,Mac Jones,Michael,Jones,QB,10.0,ACT,REG
2024,BUF,610,00-0033555,Mack Hollins,Mack,Hollins,WR,13.0,ACT,CON
2024,NYJ,3430,00-0039920,Malachi Corley,Malachi,Corley,WR,14.0,ACT,REG
2024,BAL,325,00-0038911,Malik Cunningham,Malik,Cunningham,WR,12.0,DEV,DIV
2024,DAL,1200,00-0037563,Malik Davis,Malik,Davis,RB,34.0,DEV,REG
2024,GB,1800,00-0038465,Malik Heath,Malik,Heath,WR,18.0,ACT,WC
2024,GB,1800,00-0038806,Malik Knowles,Malik,Knowles,WR,82.0,DEV,REG
2024,NYG,3410,00-0039337,Malik Nabers,Malik,Nabers,WR,1.0,ACT,REG
2024,NYJ,3430,00-0035480,Malik Taylor,Malik,Taylor,WR,86.0,RES,REG
2024,SF,4500,00-0034867,Malik Turner,Malik,Turner,WR,12.0,CUT,REG
2024,MIA,2700,00-0039880,Malik Washington,Malik,Washington,WR,83.0,ACT,REG
2024,GB,1800,00-0038128,Malik Willis,Malik,Willis,QB,2.0,ACT,WC
2024,GB,1800,00-0039811,MarShawn Lloyd,MarShawn,Lloyd,RB,32.0,RES,WC
2024,CHI,810,00-0024243,Marcedes Lewis,Marcedes,Lewis,TE,84.0,ACT,REG
2024,WAS,5110,00-0032268,Marcus Mariota,Marcus,Mariota,QB,18.0,ACT,CON
2024,NYJ,3430,00-0039286,Marcus Riley,Marcus,Riley,WR,87.0,RES,REG
2024,PHI,3700,00-0039683,Marcus Rosemy-Jacksaint,Marcus,Rosemy-Jacksaint,WR,43.0,CUT,REG
2024,SEA,4600,00-0035701,Marcus Simms,Marcus,Simms,WR,18.0,RES,REG
2024,BAL,325,00-0034753,Mark Andrews,Mark,Andrews,TE,89.0,ACT,DIV
2024,NYJ,3430,00-0039786,Markese Stepp,Markese,Stepp,RB,,CUT,REG
2024,TB,4900,00-0036219,Marquez Callaway,Marquez,Callaway,WR,85.0,DEV,WC
2024,NO,3300,00-0034272,Marquez Valdes-Scantling,Marquez,Valdes-Scantling,WR,10.0,ACT,REG
2024,KC,2310,00-0035662,Marquise Brown,Marquise,Brown,WR,5.0,ACT,SB
2024,WAS,5110,00-0031373,Martavis Bryant,Martavis,Bryant,WR,88.0,CUT,REG
2024,ARI,3800,00-0039849,Marvin Harrison Jr.,Marvin,Harrison,WR,18.0,ACT,REG
2024,DEN,1400,00-0038976,Marvin Mims Jr.,Marvin,Mims,WR,19.0,ACT,WC
2024,NO,3300,00-0039942,Mason Fairchild,Mason,Fairchild,TE,82.0,CUT,REG
2024,TEN,2100,00-0036176,Mason Kinsey,Mason,Kinsey,WR,12.0,ACT,REG
2024,SF,4500,00-0039702,Mason Pline,Mason,Pline,TE,89.0,DEV,REG
2024,TEN,2100,00-0034771,Mason Rudolph,Mason,Rudolph,QB,11.0,ACT,REG
2024,NO,3300,00-0039623,Mason Tipton,Mason,Tipton,WR,84.0,INA,REG
2024,MIA,2700,00-0036471,Mathew Sexton,Mathew,Sexton,WR,87.0,ACT,REG
2024,SF,4500,00-0033308,Matt Breida,Matthew,Breida,RB,28.0,CUT,REG
2024,MIN,3000,00-0038132,Matt Corral,Matt,Corral,QB,17.0,CUT,REG
2024,IND,2200,00-0035269,Matt Gay,Matt,Gay,K,7.0,ACT,REG
2024,NE,3200,00-0038762,Matt Landers,Matthew,Landers,WR,14.0,CUT,REG
2024,DET,1540,00-0034479,Matt McCrane,Matthew,McCrane,K,36.0,DEV,REG
2024,ARI,3800,00-0023853,Matt Prater,Matt,Prater,K,5.0,RES,REG
2024,ATL,200,00-0026143,Matt Ryan,Matthew,Ryan,QB,2.0,RET,REG
2024,PIT,3900,00-0035436,Matt Sokol,Matthew,Sokol,TE,85.0,DEV,WC
2024,LA,2510,00-0026498,Matthew Stafford,John,Stafford,QB,9.0,ACT,DIV
2024,TEN,2100,00-0035189,Matthew Wright,Matthew,Wright,K,7.0,ACT,REG
2024,DET,1540,00-0037708,Maurice Alexander,Maurice,Alexander,WR,1.0,DEV,DIV
2024,LAC,4400,00-0038637,Max Duggan,Max,Duggan,QB,8.0,CUT,REG
2024,LAC,4400,00-0039263,McCallan Castles,McCallan,Castles,TE,46.0,DEV,WC
2024,KC,2310,00-0035140,Mecole Hardman,Mecole,Hardman,WR,17.0,RES,SB
2024,GB,1800,00-0039275,Messiah Swinson,Messiah,Swinson,TE,48.0,DEV,WC
2024,DEN,1400,00-0036959,Michael Bandy,Michael,Bandy,WR,83.0,DEV,WC
2024,DEN,1400,00-0031595,Michael Burton,Michael,Burton,RB,20.0,ACT,WC
2024,ARI,3800,00-0036924,Michael Carter,Michael,Carter,RB,22.0,ACT,REG
2024,SEA,4600,00-0038864,Michael Ezeike,Michael,Ezeike,TE,47.0,CUT,REG
2024,LV,2520,00-0034764,Michael Gallup,Michael,Gallup,WR,13.0,RET,REG
2024,NO,3300,00-0037022,Michael Jacobson,Michael,Jacobson,TE,86.0,DEV,REG
2024,LV,2520,00-0039066,Michael Mayer,Michael,Mayer,TE,87.0,ACT,REG
2024,ATL,200,00-0039917,Michael Penix Jr.,Michael,Penix,QB,9.0,ACT,REG
2024,IND,2200,00-0036252,Michael Pittman,Michael,Pittman,WR,11.0,ACT,REG
2024,TB,4900,00-0039238,Michael Pratt,Michael,Pratt,QB,11.0,DEV,WC
2024,WAS,5110,00-0039684,Michael Wiley,Michael,Wiley,RB,34.0,DEV,CON
2024,ARI,3800,00-0038559,Michael Wilson,Michael,Wilson,WR,14.0,INA,REG
2024,DET,1540,00-0034084,Mike Badgley,Michael,Badgley,K,17.0,RES,DIV
2024,CAR,750,00-0034208,Mike Boone,Michael,Boone,RB,34.0,ACT,REG
2024,TB,4900,00-0031408,Mike Evans,Mike,Evans,WR,13.0,ACT,WC
2024,CIN,920,00-0034829,Mike Gesicki,Michael,Gesicki,TE,88.0,ACT,REG
2024,MIA,2700,00-0037334,Mike Harley Jr.,Mike,Harley,WR,4.0,CUT,REG
2024,BAL,325,00-0039254,Mike Rigerman,Mike,Rigerman,TE,35.0,CUT,REG
2024,WAS,5110,00-0036482,Mike Strachan,Mike,Strachan,WR,83.0,RES,CON
2024,BUF,610,00-0034401,Mike White,Michael,White,QB,14.0,INA,CON
2024,PIT,3900,00-0033536,Mike Williams,Michael,Williams,WR,18.0,ACT,WC
2024,CLE,1050,00-0037300,Mike Woods,Michael,Woods,WR,81.0,INA,REG
2024,SEA,4600,00-0035703,Miles Boykin,Miles,Boykin,WR,81.0,DEV,REG
2024,CAR,750,00-0035243,Miles Sanders,Miles,Sanders,RB,6.0,ACT,REG
2024,LA,2510,00-0036692,Miller Forristall,Miller,Forristall,TE,82.0,CUT,REG
2024,WAS,5110,00-0038839,Mitchell Tinsley,Mitchell,Tinsley,WR,84.0,DEV,CON
2024,BUF,610,00-0033869,Mitchell Trubisky,Mitchell,Trubisky,QB,11.0,ACT,CON
2024,NE,3200,00-0035771,Mitchell Wilcox,Mitchell,Wilcox,TE,86.0,INA,REG
2024,IND,2200,00-0033217,Mo Alie-Cox,Mo,Alie-Cox,TE,81.0,ACT,REG
2024,MIN,3000,00-0038656,Mohamed Ibrahim,Mohamed,Ibrahim,RB,36.0,CUT,REG
2024,KC,2310,00-0037272,Montrell Washington,Montrell,Washington,WR,80.0,DEV,SB
2024,PIT,3900,00-0031585,MyCole Pruitt,MyCole,Pruitt,TE,81.0,ACT,WC
2024,JAX,2250,00-0035311,Myles Gaskin,Myles,Gaskin,RB,38.0,DEV,REG
2024,SEA,4600,00-0035624,N'Keal Harry,N'Keal,Harry,TE,13.0,TRD,REG
2024,PIT,3900,00-0036893,Najee Harris,Najee,Harris,RB,22.0,ACT,WC
2024,DEN,1400,00-0038783,Nate Adkins,Nate,Adkins,TE,45.0,ACT,WC
2024,GB,1800,00-0036582,Nate McCrary,Nate,McCrary,RB,30.0,DEV,REG
2024,DET,1540,00-0032792,Nate Sudfeld,Nathan,Sudfeld,QB,8.0,CUT,REG
2024,ATL,200,00-0033958,Nathan Peterman,Nathan,Peterman,QB,4.0,DEV,REG
2024,NYG,3410,00-0038150,Nathan Rourke,Nathan,Rourke,QB,13.0,CUT,REG
2024,DAL,1200,00-0039529,Nathaniel Peat,Nathaniel,Peat,RB,36.0,CUT,REG
2024,NYJ,3430,00-0039782,Neal Johnson,Neal,Johnson,TE,41.0,CUT,REG
2024,BAL,325,00-0031549,Nelson Agholor,Nelson,Agholor,WR,15.0,ACT,DIV
2024,HOU,2120,00-0034433,Nick Bawden,Charles,Bawden,RB,83.0,CUT,REG
2024,CLE,1050,00-0034791,Nick Chubb,Nicholas,Chubb,RB,24.0,RES,REG
2024,TEN,2100,00-0025565,Nick Folk,Nick,Folk,K,6.0,INA,REG
2024,MIN,3000,00-0033319,Nick Mullens,Nicholas,Mullens,QB,12.0,ACT,WC
2024,PHI,3700,00-0037317,Nick Muse,Nick,Muse,TE,34.0,DEV,SB
2024,TEN,2100,00-0032394,Nick Vannett,Nicholas,Vannett,TE,84.0,ACT,REG
2024,TEN,2100,00-0036182,Nick Westbrook-Ikhine,Nicholas,Westbrook-Ikhine,WR,15.0,ACT,REG
2024,HOU,2120,00-0036554,Nico Collins,Nico,Collins,WR,12.0,ACT,DIV
2024,KC,2310,00-0038519,Nikko Remigio,Nikko,Remigio,WR,81.0,ACT,SB
2024,LA,2510,00-0037031,Nikola Kalinic,Nikola,Kalinic,TE,83.0,DEV,DIV
2024,WAS,5110,00-0033591,Noah Brown,Noah,Brown,WR,85.0,RES,CON
2024,CIN,920,00-0039627,Noah Cain,Noah,Cain,RB,36.0,CUT,REG
2024,SEA,4600,00-0035644,Noah Fant,Noah,Fant,TE,87.0,ACT,REG
2024,KC,2310,00-0036637,Noah Gray,Noah,Gray,TE,83.0,ACT,SB
2024,CHI,810,00-0035621,Nsimba Webster,Nsimba,Webster,WR,83.0,RES,REG
2024,CLE,1050,00-0034367,Nyheim Hines,Nyheim,Miller-Hines,RB,22.0,RES,REG
2024,ATL,200,00-0039848,OJ Hiliare,Odieu,Hiliare,WR,11.0,CUT,REG
2024,MIA,2700,00-0031235,Odell Beckham Jr.,Odell,Beckham,WR,3.0,CUT,REG
2024,WAS,5110,00-0035208,Olamide Zaccheaus,Olamide,Zaccheaus,WR,14.0,ACT,CON
2024,BAL,325,00-0038458,Owen Wright,Owen,Wright,RB,36.0,RES,DIV
2024,SEA,4600,00-0033275,PJ Walker,Phillip,Walker,QB,15.0,CUT,REG
2024,DET,1540,00-0035572,Parker Hesse,Parker,Hesse,TE,43.0,CUT,REG
2024,JAX,2250,00-0038606,Parker Washington,Christopher,Washington,WR,11.0,ACT,REG
2024,PHI,3700,00-0035639,Parris Campbell,Parris,Campbell,WR,80.0,ACT,SB
2024,PIT,3900,00-0036894,Pat Freiermuth,Pat,Freiermuth,TE,88.0,ACT,WC
2024,KC,2310,00-0033873,Patrick Mahomes,Patrick,Mahomes,QB,15.0,ACT,SB
2024,JAX,2250,00-0039231,Patrick Murtagh,Patrick,Murtagh,TE,88.0,RES,REG
2024,BAL,325,00-0033376,Patrick Ricard,Patrick,Ricard,RB,42.0,ACT,DIV
2024,SF,4500,00-0035973,Patrick Taylor,Patrick,Taylor,RB,32.0,ACT,REG
2024,TB,4900,00-0039050,Payne Durham,Payne,Durham,TE,87.0,ACT,WC
2024,CHI,810,00-0039462,Peter LeBlanc,Peter,LeBlanc,WR,82.0,CUT,REG
2024,KC,2310,00-0037569,Peyton Hendershot,Peyton,Hendershot,TE,88.0,ACT,SB
2024,SEA,4600,00-0033439,Pharaoh Brown,Pharaoh,Brown,TE,86.0,ACT,REG
2024,KC,2310,00-0039314,Phillip Brooks,Phillip,Brooks,WR,88.0,CUT,REG
2024,ATL,200,00-0032208,Phillip Dorsett,Phillip,Dorsett,WR,16.0,DEV,REG
2024,CLE,1050,00-0038098,Pierre Strong,Pierre,Strong,RB,20.0,RES,REG
2024,CAR,750,00-0039914,Praise Olatoke,Praise,Olatoke,WR,86.0,DEV,REG
2024,DAL,1200,00-0038735,Princeton Fant,Princeton,Fant,TE,85.0,ACT,REG
2024,LA,2510,00-0039075,Puka Nacua,Puka,Nacua,WR,17.0,ACT,DIV
2024,BAL,325,00-0039843,Qadir Ismail,Qadir,Ismail,WR,83.0,DEV,DIV
2024,LAC,4400,00-0038544,Quentin Johnston,Quentin,Johnston,WR,1.0,ACT,WC
2024,PIT,3900,00-0036271,Quez Watkins,Terrance,Watkins,WR,16.0,DEV,WC
2024,LA,2510,00-0036277,Quintez Cephus,Quintez,Cephus,WR,2.0,DEV,DIV
2024,BUF,610,00-0036590,Quintin Morris,Quintin,Morris,TE,85.0,ACT,CON
2024,DAL,1200,00-0036652,Racey McMath,Racey,McMath,WR,80.0,CUT,REG
2024,TB,4900,00-0037256,Rachaad White,Rachaad,White,RB,1.0,ACT,WC
2024,CAR,750,00-0037429,Raheem Blackshear,Raheem,Blackshear,RB,3.0,ACT,REG
2024,MIA,2700,00-0031687,Raheem Mostert,Dominique,Mostert,RB,31.0,ACT,REG
2024,TB,4900,00-0038821,Rakim Jarrett,Rakim,Jarrett,WR,18.0,ACT,WC
2024,TB,4900,00-0037185,Raleigh Webb,Raleigh,Webb,WR,17.0,CUT,REG
2024,LV,2520,00-0039543,Ramel Keyton,Ramel,Keyton,WR,82.0,ACT,REG
2024,TB,4900,00-0039766,Ramon Jefferson,Ramon,Jefferson,RB,45.0,CUT,REG
2024,CAR,750,00-0034750,Rashaad Penny,Rashaad,Penny,RB,28.0,RET,REG
2024,CLE,1050,00-0032977,Rashard Higgins,Rashard,Higgins,WR,17.0,RET,REG
2024,KC,2310,00-0039067,Rashee Rice,Rashee,Rice,WR,4.0,RES,SB
2024,BAL,325,00-0039796,Rasheen Ali,Rasheen,Ali,RB,26.0,INA,DIV
2024,NO,3300,00-0037545,Rashid Shaheed,Rashid,Shaheed,WR,22.0,RES,REG
2024,BAL,325,00-0036550,Rashod Bateman,Rashod,Bateman,WR,7.0,ACT,DIV
2024,BUF,610,00-0039875,Ray Davis,Re'Mahn,Davis,RB,22.0,ACT,CON
2024,ATL,200,00-0034407,Ray-Ray McCloud,Ray-Ray,McCloud,WR,34.0,ACT,REG
2024,BUF,610,00-0036187,Reggie Gilliam,Reggie,Gilliam,RB,41.0,ACT,CON
2024,NE,3200,00-0036875,Rhamondre Stevenson,Rhamondre,Stevenson,RB,38.0,ACT,REG
2024,SF,4500,00-0039916,Ricky Pearsall,Ricky,Pearsall,WR,14.0,ACT,REG
2024,DAL,1200,00-0036139,Rico Dowdle,Rico,Dowdle,RB,23.0,ACT,REG
2024,ATL,200,00-0036816,Riley Patterson,Riley,Patterson,K,37.0,ACT,REG
2024,BAL,325,00-0039256,Riley Sharp,Riley,Sharp,TE,84.0,CUT,REG
2024,MIA,2700,00-0034054,River Cracraft,Tanner,Cracraft,WR,85.0,ACT,REG
2024,MIA,2700,00-0032688,Robbie Chosen,Robbie,Chosen,WR,84.0,CUT,REG
2024,ATL,200,00-0038419,Robert Burns,Robert,Burns,RB,39.0,RES,REG
2024,KC,2310,00-0033757,Robert Tonyan,Robert,Tonyan,TE,85.0,CUT,DIV
2024,HOU,2120,00-0030431,Robert Woods,Robert,Woods,WR,2.0,ACT,DIV
2024,CIN,920,00-0039633,Rocky Lombardi,Rocky,Lombardi,QB,4.0,CUT,REG
2024,PIT,3900,00-0037451,Rod Williams,Rod,Williams,TE,87.0,CUT,REG
2024,PIT,3900,00-0039739,Roman Wilson,Roman,Wilson,WR,10.0,RES,WC
2024,CHI,810,00-0039919,Rome Odunze,Rome,Odunze,WR,15.0,ACT,REG
2024,GB,1800,00-0037816,Romeo Doubs,Romeo,Doubs,WR,87.0,ACT,WC
2024,ATL,200,00-0036936,Rondale Moore,Rondale,Moore,WR,14.0,RES,REG
2024,SF,4500,00-0038647,Ronnie Bell,Ronnie,Bell,WR,10.0,DEV,REG
2024,LA,2510,00-0037557,Ronnie Rivers,Ronnie,Rivers,RB,20.0,ACT,DIV
2024,CHI,810,00-0039021,Roschon Johnson,Roschon,Johnson,RB,23.0,ACT,REG
2024,ATL,200,00-0034073,Ross Dwelley,Ross,Dwelley,TE,85.0,ACT,REG
2024,LA,2510,00-0034838,Royce Freeman,Royce,Freeman,RB,35.0,DEV,DIV
2024,SF,4500,00-0034411,Russell Gage,Russell,Gage,WR,6.0,DEV,REG
2024,PIT,3900,00-0029263,Russell Wilson,Russell,Wilson,QB,3.0,ACT,WC
2024,DAL,1200,00-0039410,Ryan Flournoy,Ryan,Flournoy,WR,80.0,ACT,REG
2024,TB,4900,00-0038824,Ryan Miller,Ryan,Miller,WR,81.0,ACT,WC
2024,LA,2510,00-0038910,SaRodorick Thompson Jr.,SaRodorick,Thompson,RB,27.0,CUT,REG
2024,ARI,3800,00-0036753,Sage Surratt,Sage,Surratt,TE,47.0,CUT,REG
2024,TB,4900,00-0037015,Sal Cannella,Sal,Cannella,TE,49.0,CUT,REG
2024,IND,2200,00-0036020,Salvon Ahmed,Salvon,Ahmed,RB,36.0,DEV,REG
2024,MIN,3000,00-0034869,Sam Darnold,Sam,Darnold,QB,14.0,ACT,WC
2024,IND,2200,00-0036879,Sam Ehlinger,Samuel,Ehlinger,QB,4.0,ACT,REG
2024,WAS,5110,00-0039677,Sam Hartman,Sam,Hartman,QB,15.0,DEV,CON
2024,SEA,4600,00-0037077,Sam Howell,Sam,Howell,QB,6.0,ACT,REG
2024,DET,1540,00-0039065,Sam LaPorta,Sam,LaPorta,TE,87.0,ACT,DIV
2024,CAR,750,00-0039500,Sam Pinckney,Sam,Pinckney,WR,12.0,CUT,REG
2024,TEN,2100,00-0039651,Sam Schnee,Sam,Schnee,RB,87.0,CUT,REG
2024,LA,2510,00-0039771,Sam Wiglusz,Samuel,Wiglusz,WR,81.0,CUT,REG
2024,KC,2310,00-0033526,Samaje Perine,Samaje,Perine,RB,34.0,ACT,SB
2024,MIN,3000,00-0036474,Sammis Reyes,Sammis,Reyes,TE,35.0,DEV,WC
2024,CHI,810,00-0037098,Samori Toure,Samori,Toure,WR,83.0,DEV,REG
2024,NO,3300,00-0037398,Samson Nacua,Samson,Nacua,WR,89.0,CUT,REG
2024,PHI,3700,00-0034844,Saquon Barkley,Saquon,Barkley,RB,26.0,ACT,SB
2024,LAC,4400,00-0038614,Scott Matlock,Scott,Matlock,RB,44.0,ACT,WC
2024,PIT,3900,00-0035298,Scott Miller,Scott,Miller,WR,13.0,INA,WC
2024,BAL,325,00-0035769,Scotty Washington,Scotty,Washington,TE,85.0,DEV,DIV
